race_id,馬名,馬番,tags,comment
20260502_TOKYO_11,カンチェンジュンガ,3,"[{""label"": ""好枠(内)"", ""type"": ""neutral""}]",18頭立て中、AIによる総合指数は16位（スコア: 20.6）。トップとの指数差が71.4とやや開いており、能力だけでねじ伏せるには厳しい。上位進出には展開の助けや極端な馬場バイアスが必要になるだろう。内枠（2枠）を引き当てたことでロスなく立ち回れるのは大きなプラス材料。鞍上のディー騎手がいかに内を捌いて導くかが勝負の分かれ目になりそうだ。
20260502_TOKYO_11,レッドシュヴェルト,1,"[{""label"": ""好枠(内)"", ""type"": ""neutral""}]",18頭立て中、AIによる総合指数は17位（スコア: 20.4）。トップとの指数差が71.6とやや開いており、能力だけでねじ伏せるには厳しい。上位進出には展開の助けや極端な馬場バイアスが必要になるだろう。内枠（1枠）を引き当てたことでロスなく立ち回れるのは大きなプラス材料。鞍上の横山和騎手がいかに内を捌いて導くかが勝負の分かれ目になりそうだ。
20260502_TOKYO_11,ラケマーダ,7,[],18頭立て中、AIによる総合指数は18位（スコア: 20.0）。トップとの指数差が72.0とやや開いており、能力だけでねじ伏せるには厳しい。上位進出には展開の助けや極端な馬場バイアスが必要になるだろう。鞍上は原騎手が務める。極端な不利のない枠番から、馬の持ち味をどう引き出すか注目したい。
20260502_TOKYO_12,コーリンカルベラ,3,"[{""label"": ""AI本命◎"", ""type"": ""good""}]",14頭立て中、AIによる総合指数は1位（スコア: 92.0）。本モデルが算出した各種ファクターの中で最も高い評価を獲得しており、今回のレースにおける絶対的な中心候補だ。鞍上は吉田豊騎手が務める。極端な不利のない枠番から、馬の持ち味をどう引き出すか注目したい。
20260502_TOKYO_12,ヘリオトロープ,2,"[{""label"": ""対抗○"", ""type"": ""good""}, {""label"": ""過剰人気"", ""type"": ""bad""}, {""label"": ""好枠(内)"", ""type"": ""neutral""}]",14頭立て中、AIによる総合指数は2位（スコア: 49.8）。指数トップの馬とはわずか42.2ポイント差に迫っており、展開の綾や枠順の利で十分に逆転可能な圏内にいる。単勝1.8倍と世間の人気は一本被りしているが、AIの勝率評価は0.4%と辛口。期待値の観点からは過剰人気気味であり、配当妙味を考えると少し疑ってかかりたい存在だ。内枠（2枠）を引き当てたことでロスなく立ち回れるのは大きなプラス材料。鞍上のレーン騎手がいかに内を捌いて導くかが勝負の分かれ目になりそうだ。
20260502_TOKYO_12,グラフィティアート,9,[],14頭立て中、AIによる総合指数は3位（スコア: 25.1）。上位馬と遜色ない能力スコアをマークしており、連軸やフォーメーションの2列目として馬券内に食い込むポテンシャルは極めて高い。鞍上は高杉騎手が務める。極端な不利のない枠番から、馬の持ち味をどう引き出すか注目したい。
20260502_TOKYO_12,ライフゲート,7,[],14頭立て中、AIによる総合指数は4位（スコア: 21.8）。上位馬と遜色ない能力スコアをマークしており、連軸やフォーメーションの2列目として馬券内に食い込むポテンシャルは極めて高い。鞍上は佐々木騎手が務める。極端な不利のない枠番から、馬の持ち味をどう引き出すか注目したい。
20260502_TOKYO_12,レッドダンルース,14,"[{""label"": ""外枠"", ""type"": ""neutral""}]",14頭立て中、AIによる総合指数は5位（スコア: 21.8）。トップとの指数差が70.2とやや開いており、能力だけでねじ伏せるには厳しい。上位進出には展開の助けや極端な馬場バイアスが必要になるだろう。外枠（8枠）に入ったことで距離ロスや展開の不利を受けるリスクがある。津村騎手の手腕によるポジション取りがカギを握る。
20260502_TOKYO_12,メイショウタイビン,11,"[{""label"": ""外枠"", ""type"": ""neutral""}]",14頭立て中、AIによる総合指数は6位（スコア: 21.6）。トップとの指数差が70.4とやや開いており、能力だけでねじ伏せるには厳しい。上位進出には展開の助けや極端な馬場バイアスが必要になるだろう。外枠（7枠）に入ったことで距離ロスや展開の不利を受けるリスクがある。大野騎手の手腕によるポジション取りがカギを握る。
20260502_TOKYO_12,マスグラバイト,4,[],14頭立て中、AIによる総合指数は7位（スコア: 21.1）。トップとの指数差が70.9とやや開いており、能力だけでねじ伏せるには厳しい。上位進出には展開の助けや極端な馬場バイアスが必要になるだろう。鞍上は荻野極騎手が務める。極端な不利のない枠番から、馬の持ち味をどう引き出すか注目したい。
20260502_TOKYO_12,グレイスザクラウン,12,"[{""label"": ""外枠"", ""type"": ""neutral""}]",14頭立て中、AIによる総合指数は8位（スコア: 21.0）。トップとの指数差が71.0とやや開いており、能力だけでねじ伏せるには厳しい。上位進出には展開の助けや極端な馬場バイアスが必要になるだろう。外枠（7枠）に入ったことで距離ロスや展開の不利を受けるリスクがある。木幡巧騎手の手腕によるポジション取りがカギを握る。
20260502_TOKYO_12,ルヴァレドクール,5,[],14頭立て中、AIによる総合指数は9位（スコア: 20.9）。トップとの指数差が71.1とやや開いており、能力だけでねじ伏せるには厳しい。上位進出には展開の助けや極端な馬場バイアスが必要になるだろう。鞍上は横山和騎手が務める。極端な不利のない枠番から、馬の持ち味をどう引き出すか注目したい。
20260502_TOKYO_12,マリンバンカー,8,[],14頭立て中、AIによる総合指数は10位（スコア: 20.9）。トップとの指数差が71.1とやや開いており、能力だけでねじ伏せるには厳しい。上位進出には展開の助けや極端な馬場バイアスが必要になるだろう。鞍上は松岡騎手が務める。極端な不利のない枠番から、馬の持ち味をどう引き出すか注目したい。
20260502_TOKYO_12,サンダーロード,13,"[{""label"": ""外枠"", ""type"": ""neutral""}]",14頭立て中、AIによる総合指数は11位（スコア: 20.7）。トップとの指数差が71.3とやや開いており、能力だけでねじ伏せるには厳しい。上位進出には展開の助けや極端な馬場バイアスが必要になるだろう。外枠（8枠）に入ったことで距離ロスや展開の不利を受けるリスクがある。田辺騎手の手腕によるポジション取りがカギを握る。
20260502_TOKYO_12,ジュンゴールド,10,[],14頭立て中、AIによる総合指数は12位（スコア: 20.5）。トップとの指数差が71.5とやや開いており、能力だけでねじ伏せるには厳しい。上位進出には展開の助けや極端な馬場バイアスが必要になるだろう。鞍上はディー騎手が務める。極端な不利のない枠番から、馬の持ち味をどう引き出すか注目したい。
20260502_TOKYO_12,ミルフルール,6,[],14頭立て中、AIによる総合指数は13位（スコア: 20.4）。トップとの指数差が71.6とやや開いており、能力だけでねじ伏せるには厳しい。上位進出には展開の助けや極端な馬場バイアスが必要になるだろう。鞍上は原騎手が務める。極端な不利のない枠番から、馬の持ち味をどう引き出すか注目したい。
20260502_TOKYO_12,スプレーフォール,1,"[{""label"": ""好枠(内)"", ""type"": ""neutral""}]",14頭立て中、AIによる総合指数は14位（スコア: 20.0）。トップとの指数差が72.0とやや開いており、能力だけでねじ伏せるには厳しい。上位進出には展開の助けや極端な馬場バイアスが必要になるだろう。内枠（1枠）を引き当てたことでロスなく立ち回れるのは大きなプラス材料。鞍上の▲石田騎手がいかに内を捌いて導くかが勝負の分かれ目になりそうだ。
20260503_KYOTO_01,イズジョーアザヤカ,14,"[{""label"": ""AI本命◎"", ""type"": ""good""}, {""label"": ""外枠"", ""type"": ""neutral""}]",16頭立て中、AIによる総合指数は1位（スコア: 92.0）。本モデルが算出した各種ファクターの中で最も高い評価を獲得しており、今回のレースにおける絶対的な中心候補だ。外枠（7枠）に入ったことで距離ロスや展開の不利を受けるリスクがある。岩田望騎手の手腕によるポジション取りがカギを握る。
20260503_KYOTO_01,スターフュージョン,5,"[{""label"": ""対抗○"", ""type"": ""good""}, {""label"": ""過剰人気"", ""type"": ""bad""}]",16頭立て中、AIによる総合指数は2位（スコア: 35.9）。指数トップの馬とはわずか56.1ポイント差に迫っており、展開の綾や枠順の利で十分に逆転可能な圏内にいる。単勝2.7倍と世間の人気は一本被りしているが、AIの勝率評価は0.3%と辛口。期待値の観点からは過剰人気気味であり、配当妙味を考えると少し疑ってかかりたい存在だ。鞍上は鮫島駿騎手が務める。極端な不利のない枠番から、馬の持ち味をどう引き出すか注目したい。
20260503_KYOTO_01,グレイトソン,11,"[{""label"": ""過剰人気"", ""type"": ""bad""}]",16頭立て中、AIによる総合指数は3位（スコア: 34.0）。上位馬と遜色ない能力スコアをマークしており、連軸やフォーメーションの2列目として馬券内に食い込むポテンシャルは極めて高い。単勝2.0倍と世間の人気は一本被りしているが、AIの勝率評価は0.4%と辛口。期待値の観点からは過剰人気気味であり、配当妙味を考えると少し疑ってかかりたい存在だ。鞍上は松山騎手が務める。極端な不利のない枠番から、馬の持ち味をどう引き出すか注目したい。
20260503_KYOTO_01,クリコファルコン,3,"[{""label"": ""好枠(内)"", ""type"": ""neutral""}]",16頭立て中、AIによる総合指数は4位（スコア: 24.4）。上位馬と遜色ない能力スコアをマークしており、連軸やフォーメーションの2列目として馬券内に食い込むポテンシャルは極めて高い。内枠（2枠）を引き当てたことでロスなく立ち回れるのは大きなプラス材料。鞍上の菱田騎手がいかに内を捌いて導くかが勝負の分かれ目になりそうだ。
20260503_KYOTO_01,サンシャインビーチ,1,"[{""label"": ""AI穴▲"", ""type"": ""good""}, {""label"": ""好枠(内)"", ""type"": ""neutral""}]",16頭立て中、AIによる総合指数は5位（スコア: 23.4）。トップとの指数差が68.6とやや開いており、能力だけでねじ伏せるには厳しい。上位進出には展開の助けや極端な馬場バイアスが必要になるだろう。内枠（1枠）を引き当てたことでロスなく立ち回れるのは大きなプラス材料。鞍上の岩部騎手がいかに内を捌いて導くかが勝負の分かれ目になりそうだ。
20260503_KYOTO_01,ファーストアタック,16,"[{""label"": ""外枠"", ""type"": ""neutral""}]",16頭立て中、AIによる総合指数は6位（スコア: 22.8）。トップとの指数差が69.2とやや開いており、能力だけでねじ伏せるには厳しい。上位進出には展開の助けや極端な馬場バイアスが必要になるだろう。外枠（8枠）に入ったことで距離ロスや展開の不利を受けるリスクがある。団野騎手の手腕によるポジション取りがカギを握る。
20260503_KYOTO_01,サンライズロイ,7,[],16頭立て中、AIによる総合指数は7位（スコア: 22.1）。トップとの指数差が69.9とやや開いており、能力だけでねじ伏せるには厳しい。上位進出には展開の助けや極端な馬場バイアスが必要になるだろう。鞍上は国分恭騎手が務める。極端な不利のない枠番から、馬の持ち味をどう引き出すか注目したい。
20260503_KYOTO_01,オアシスアラン,13,"[{""label"": ""外枠"", ""type"": ""neutral""}]",16頭立て中、AIによる総合指数は8位（スコア: 21.7）。トップとの指数差が70.3とやや開いており、能力だけでねじ伏せるには厳しい。上位進出には展開の助けや極端な馬場バイアスが必要になるだろう。外枠（7枠）に入ったことで距離ロスや展開の不利を受けるリスクがある。松若騎手の手腕によるポジション取りがカギを握る。
20260503_KYOTO_01,グランビスタ,8,[],16頭立て中、AIによる総合指数は9位（スコア: 20.8）。トップとの指数差が71.2とやや開いており、能力だけでねじ伏せるには厳しい。上位進出には展開の助けや極端な馬場バイアスが必要になるだろう。鞍上は吉村騎手が務める。極端な不利のない枠番から、馬の持ち味をどう引き出すか注目したい。
20260503_KYOTO_01,ショーライトイヤー,2,"[{""label"": ""好枠(内)"", ""type"": ""neutral""}]",16頭立て中、AIによる総合指数は10位（スコア: 20.5）。トップとの指数差が71.5とやや開いており、能力だけでねじ伏せるには厳しい。上位進出には展開の助けや極端な馬場バイアスが必要になるだろう。内枠（1枠）を引き当てたことでロスなく立ち回れるのは大きなプラス材料。鞍上の太宰騎手がいかに内を捌いて導くかが勝負の分かれ目になりそうだ。
20260503_KYOTO_01,ペイシャプレイ,10,[],16頭立て中、AIによる総合指数は11位（スコア: 20.4）。トップとの指数差が71.6とやや開いており、能力だけでねじ伏せるには厳しい。上位進出には展開の助けや極端な馬場バイアスが必要になるだろう。鞍上は秋山稔騎手が務める。極端な不利のない枠番から、馬の持ち味をどう引き出すか注目したい。
20260503_KYOTO_01,ジーティーリボーン,9,[],16頭立て中、AIによる総合指数は12位（スコア: 20.3）。トップとの指数差が71.7とやや開いており、能力だけでねじ伏せるには厳しい。上位進出には展開の助けや極端な馬場バイアスが必要になるだろう。鞍上は国分優騎手が務める。極端な不利のない枠番から、馬の持ち味をどう引き出すか注目したい。
20260503_KYOTO_01,ラブベイトー,12,[],16頭立て中、AIによる総合指数は13位（スコア: 20.2）。トップとの指数差が71.8とやや開いており、能力だけでねじ伏せるには厳しい。上位進出には展開の助けや極端な馬場バイアスが必要になるだろう。鞍上は城戸騎手が務める。極端な不利のない枠番から、馬の持ち味をどう引き出すか注目したい。
20260503_KYOTO_01,キャスケード,4,"[{""label"": ""好枠(内)"", ""type"": ""neutral""}]",16頭立て中、AIによる総合指数は14位（スコア: 20.1）。トップとの指数差が71.9とやや開いており、能力だけでねじ伏せるには厳しい。上位進出には展開の助けや極端な馬場バイアスが必要になるだろう。内枠（2枠）を引き当てたことでロスなく立ち回れるのは大きなプラス材料。鞍上の長岡騎手がいかに内を捌いて導くかが勝負の分かれ目になりそうだ。
20260503_KYOTO_01,ナムラオーレ,6,[],16頭立て中、AIによる総合指数は15位（スコア: 20.0）。トップとの指数差が72.0とやや開いており、能力だけでねじ伏せるには厳しい。上位進出には展開の助けや極端な馬場バイアスが必要になるだろう。鞍上は角田和騎手が務める。極端な不利のない枠番から、馬の持ち味をどう引き出すか注目したい。
20260503_KYOTO_01,アッチョンブリケ,15,"[{""label"": ""外枠"", ""type"": ""neutral""}]",16頭立て中、AIによる総合指数は16位（スコア: 20.0）。トップとの指数差が72.0とやや開いており、能力だけでねじ伏せるには厳しい。上位進出には展開の助けや極端な馬場バイアスが必要になるだろう。外枠（8枠）に入ったことで距離ロスや展開の不利を受けるリスクがある。▲川端騎手の手腕によるポジション取りがカギを握る。
20260503_KYOTO_02,チアフルラン,7,"[{""label"": ""AI本命◎"", ""type"": ""good""}]",15頭立て中、AIによる総合指数は1位（スコア: 92.0）。本モデルが算出した各種ファクターの中で最も高い評価を獲得しており、今回のレースにおける絶対的な中心候補だ。鞍上は藤懸騎手が務める。極端な不利のない枠番から、馬の持ち味をどう引き出すか注目したい。
20260503_KYOTO_02,テリコス,12,"[{""label"": ""対抗○"", ""type"": ""good""}, {""label"": ""外枠"", ""type"": ""neutral""}]",15頭立て中、AIによる総合指数は2位（スコア: 66.0）。指数トップの馬とはわずか26.0ポイント差に迫っており、展開の綾や枠順の利で十分に逆転可能な圏内にいる。外枠（7枠）に入ったことで距離ロスや展開の不利を受けるリスクがある。吉村騎手の手腕によるポジション取りがカギを握る。
20260503_KYOTO_02,ガラード,11,[],15頭立て中、AIによる総合指数は3位（スコア: 57.5）。上位馬と遜色ない能力スコアをマークしており、連軸やフォーメーションの2列目として馬券内に食い込むポテンシャルは極めて高い。鞍上は鮫島駿騎手が務める。極端な不利のない枠番から、馬の持ち味をどう引き出すか注目したい。
20260503_KYOTO_02,ピコオーバル,10,"[{""label"": ""過剰人気"", ""type"": ""bad""}]",15頭立て中、AIによる総合指数は4位（スコア: 31.9）。上位馬と遜色ない能力スコアをマークしており、連軸やフォーメーションの2列目として馬券内に食い込むポテンシャルは極めて高い。単勝2.6倍と世間の人気は一本被りしているが、AIの勝率評価は0.3%と辛口。期待値の観点からは過剰人気気味であり、配当妙味を考えると少し疑ってかかりたい存在だ。鞍上は菱田騎手が務める。極端な不利のない枠番から、馬の持ち味をどう引き出すか注目したい。
20260503_KYOTO_02,メイショウヒタカミ,4,[],15頭立て中、AIによる総合指数は5位（スコア: 24.8）。トップとの指数差が67.2とやや開いており、能力だけでねじ伏せるには厳しい。上位進出には展開の助けや極端な馬場バイアスが必要になるだろう。鞍上は角田和騎手が務める。極端な不利のない枠番から、馬の持ち味をどう引き出すか注目したい。
20260503_KYOTO_02,ゴールデンボブ,6,[],15頭立て中、AIによる総合指数は6位（スコア: 23.1）。トップとの指数差が68.9とやや開いており、能力だけでねじ伏せるには厳しい。上位進出には展開の助けや極端な馬場バイアスが必要になるだろう。鞍上は▲川端騎手が務める。極端な不利のない枠番から、馬の持ち味をどう引き出すか注目したい。
20260503_KYOTO_02,ウォーターサオラ,15,"[{""label"": ""外枠"", ""type"": ""neutral""}]",15頭立て中、AIによる総合指数は7位（スコア: 22.2）。トップとの指数差が69.8とやや開いており、能力だけでねじ伏せるには厳しい。上位進出には展開の助けや極端な馬場バイアスが必要になるだろう。外枠（8枠）に入ったことで距離ロスや展開の不利を受けるリスクがある。松若騎手の手腕によるポジション取りがカギを握る。
20260503_KYOTO_02,ケンフィールド,8,[],15頭立て中、AIによる総合指数は8位（スコア: 22.0）。トップとの指数差が70.0とやや開いており、能力だけでねじ伏せるには厳しい。上位進出には展開の助けや極端な馬場バイアスが必要になるだろう。鞍上は幸騎手が務める。極端な不利のない枠番から、馬の持ち味をどう引き出すか注目したい。
20260503_KYOTO_02,ロードファイター,9,[],15頭立て中、AIによる総合指数は9位（スコア: 21.2）。トップとの指数差が70.8とやや開いており、能力だけでねじ伏せるには厳しい。上位進出には展開の助けや極端な馬場バイアスが必要になるだろう。鞍上は団野騎手が務める。極端な不利のない枠番から、馬の持ち味をどう引き出すか注目したい。
20260503_KYOTO_02,エクスマウス,5,[],15頭立て中、AIによる総合指数は10位（スコア: 20.6）。トップとの指数差が71.4とやや開いており、能力だけでねじ伏せるには厳しい。上位進出には展開の助けや極端な馬場バイアスが必要になるだろう。鞍上は池添騎手が務める。極端な不利のない枠番から、馬の持ち味をどう引き出すか注目したい。
20260503_KYOTO_02,タイセイフリーデン,2,"[{""label"": ""好枠(内)"", ""type"": ""neutral""}]",15頭立て中、AIによる総合指数は11位（スコア: 20.2）。トップとの指数差が71.8とやや開いており、能力だけでねじ伏せるには厳しい。上位進出には展開の助けや極端な馬場バイアスが必要になるだろう。内枠（2枠）を引き当てたことでロスなく立ち回れるのは大きなプラス材料。鞍上の秋山稔騎手がいかに内を捌いて導くかが勝負の分かれ目になりそうだ。
20260503_KYOTO_02,ダイメイミラクル,13,"[{""label"": ""外枠"", ""type"": ""neutral""}]",15頭立て中、AIによる総合指数は12位（スコア: 20.2）。トップとの指数差が71.8とやや開いており、能力だけでねじ伏せるには厳しい。上位進出には展開の助けや極端な馬場バイアスが必要になるだろう。外枠（7枠）に入ったことで距離ロスや展開の不利を受けるリスクがある。太宰騎手の手腕によるポジション取りがカギを握る。
20260503_KYOTO_02,ゴッドシュアウイン,14,"[{""label"": ""外枠"", ""type"": ""neutral""}]",15頭立て中、AIによる総合指数は13位（スコア: 20.1）。トップとの指数差が71.9とやや開いており、能力だけでねじ伏せるには厳しい。上位進出には展開の助けや極端な馬場バイアスが必要になるだろう。外枠（8枠）に入ったことで距離ロスや展開の不利を受けるリスクがある。酒井騎手の手腕によるポジション取りがカギを握る。
20260503_KYOTO_02,ビナハイバン,1,"[{""label"": ""AI穴▲"", ""type"": ""good""}, {""label"": ""好枠(内)"", ""type"": ""neutral""}]",15頭立て中、AIによる総合指数は14位（スコア: 20.0）。トップとの指数差が72.0とやや開いており、能力だけでねじ伏せるには厳しい。上位進出には展開の助けや極端な馬場バイアスが必要になるだろう。内枠（1枠）を引き当てたことでロスなく立ち回れるのは大きなプラス材料。鞍上の川須騎手がいかに内を捌いて導くかが勝負の分かれ目になりそうだ。
20260503_KYOTO_02,ドリームゴーズオン,3,"[{""label"": ""好枠(内)"", ""type"": ""neutral""}]",15頭立て中、AIによる総合指数は15位（スコア: 20.0）。トップとの指数差が72.0とやや開いており、能力だけでねじ伏せるには厳しい。上位進出には展開の助けや極端な馬場バイアスが必要になるだろう。内枠（2枠）を引き当てたことでロスなく立ち回れるのは大きなプラス材料。鞍上の長岡騎手がいかに内を捌いて導くかが勝負の分かれ目になりそうだ。
20260503_KYOTO_03,オーロラボレアリス,9,"[{""label"": ""AI本命◎"", ""type"": ""good""}]",18頭立て中、AIによる総合指数は1位（スコア: 92.0）。本モデルが算出した各種ファクターの中で最も高い評価を獲得しており、今回のレースにおける絶対的な中心候補だ。鞍上は幸騎手が務める。極端な不利のない枠番から、馬の持ち味をどう引き出すか注目したい。
20260503_KYOTO_03,ソロンゴ,5,"[{""label"": ""対抗○"", ""type"": ""good""}]",18頭立て中、AIによる総合指数は2位（スコア: 78.3）。指数トップの馬とはわずか13.7ポイント差に迫っており、展開の綾や枠順の利で十分に逆転可能な圏内にいる。鞍上は古川吉騎手が務める。極端な不利のない枠番から、馬の持ち味をどう引き出すか注目したい。
20260503_KYOTO_03,ドールズ,17,"[{""label"": ""外枠"", ""type"": ""neutral""}]",18頭立て中、AIによる総合指数は3位（スコア: 66.9）。上位馬と遜色ない能力スコアをマークしており、連軸やフォーメーションの2列目として馬券内に食い込むポテンシャルは極めて高い。外枠（8枠）に入ったことで距離ロスや展開の不利を受けるリスクがある。高倉騎手の手腕によるポジション取りがカギを握る。
20260503_KYOTO_03,ティアラティアレ,10,[],18頭立て中、AIによる総合指数は4位（スコア: 40.8）。上位馬と遜色ない能力スコアをマークしており、連軸やフォーメーションの2列目として馬券内に食い込むポテンシャルは極めて高い。鞍上は▲川端騎手が務める。極端な不利のない枠番から、馬の持ち味をどう引き出すか注目したい。
20260503_KYOTO_03,セカンドトゥベスト,1,"[{""label"": ""過剰人気"", ""type"": ""bad""}, {""label"": ""好枠(内)"", ""type"": ""neutral""}]",18頭立て中、AIによる総合指数は5位（スコア: 36.8）。トップとの指数差が55.2とやや開いており、能力だけでねじ伏せるには厳しい。上位進出には展開の助けや極端な馬場バイアスが必要になるだろう。単勝2.9倍と世間の人気は一本被りしているが、AIの勝率評価は0.3%と辛口。期待値の観点からは過剰人気気味であり、配当妙味を考えると少し疑ってかかりたい存在だ。内枠（1枠）を引き当てたことでロスなく立ち回れるのは大きなプラス材料。鞍上の岩田望騎手がいかに内を捌いて導くかが勝負の分かれ目になりそうだ。
20260503_KYOTO_03,クラリノ,2,"[{""label"": ""好枠(内)"", ""type"": ""neutral""}]",18頭立て中、AIによる総合指数は6位（スコア: 28.4）。トップとの指数差が63.6とやや開いており、能力だけでねじ伏せるには厳しい。上位進出には展開の助けや極端な馬場バイアスが必要になるだろう。内枠（1枠）を引き当てたことでロスなく立ち回れるのは大きなプラス材料。鞍上の松山騎手がいかに内を捌いて導くかが勝負の分かれ目になりそうだ。
20260503_KYOTO_03,ルナフィオーレ,13,"[{""label"": ""外枠"", ""type"": ""neutral""}]",18頭立て中、AIによる総合指数は7位（スコア: 22.7）。トップとの指数差が69.3とやや開いており、能力だけでねじ伏せるには厳しい。上位進出には展開の助けや極端な馬場バイアスが必要になるだろう。外枠（7枠）に入ったことで距離ロスや展開の不利を受けるリスクがある。Mデムーロ騎手の手腕によるポジション取りがカギを握る。
20260503_KYOTO_03,ベネディクション,7,[],18頭立て中、AIによる総合指数は8位（スコア: 22.7）。トップとの指数差が69.3とやや開いており、能力だけでねじ伏せるには厳しい。上位進出には展開の助けや極端な馬場バイアスが必要になるだろう。鞍上は菱田騎手が務める。極端な不利のない枠番から、馬の持ち味をどう引き出すか注目したい。
20260503_KYOTO_03,サトノカスターニャ,11,[],18頭立て中、AIによる総合指数は9位（スコア: 22.4）。トップとの指数差が69.6とやや開いており、能力だけでねじ伏せるには厳しい。上位進出には展開の助けや極端な馬場バイアスが必要になるだろう。鞍上は北村友騎手が務める。極端な不利のない枠番から、馬の持ち味をどう引き出すか注目したい。
20260503_KYOTO_03,ヴィーラー,8,[],18頭立て中、AIによる総合指数は10位（スコア: 22.2）。トップとの指数差が69.8とやや開いており、能力だけでねじ伏せるには厳しい。上位進出には展開の助けや極端な馬場バイアスが必要になるだろう。鞍上は角田和騎手が務める。極端な不利のない枠番から、馬の持ち味をどう引き出すか注目したい。
20260503_KYOTO_03,ペプチドブッドレア,6,[],18頭立て中、AIによる総合指数は11位（スコア: 22.1）。トップとの指数差が69.9とやや開いており、能力だけでねじ伏せるには厳しい。上位進出には展開の助けや極端な馬場バイアスが必要になるだろう。鞍上は団野騎手が務める。極端な不利のない枠番から、馬の持ち味をどう引き出すか注目したい。
20260503_KYOTO_03,クーブグラッセ,3,"[{""label"": ""AI穴▲"", ""type"": ""good""}, {""label"": ""好枠(内)"", ""type"": ""neutral""}]",18頭立て中、AIによる総合指数は12位（スコア: 22.0）。トップとの指数差が70.0とやや開いており、能力だけでねじ伏せるには厳しい。上位進出には展開の助けや極端な馬場バイアスが必要になるだろう。内枠（2枠）を引き当てたことでロスなく立ち回れるのは大きなプラス材料。鞍上の国分恭騎手がいかに内を捌いて導くかが勝負の分かれ目になりそうだ。
20260503_KYOTO_03,ミラキュラスアース,4,"[{""label"": ""好枠(内)"", ""type"": ""neutral""}]",18頭立て中、AIによる総合指数は13位（スコア: 21.7）。トップとの指数差が70.3とやや開いており、能力だけでねじ伏せるには厳しい。上位進出には展開の助けや極端な馬場バイアスが必要になるだろう。内枠（2枠）を引き当てたことでロスなく立ち回れるのは大きなプラス材料。鞍上の吉村騎手がいかに内を捌いて導くかが勝負の分かれ目になりそうだ。
20260503_KYOTO_03,ハヤテノオジョー,18,"[{""label"": ""外枠"", ""type"": ""neutral""}]",18頭立て中、AIによる総合指数は14位（スコア: 21.6）。トップとの指数差が70.4とやや開いており、能力だけでねじ伏せるには厳しい。上位進出には展開の助けや極端な馬場バイアスが必要になるだろう。外枠（8枠）に入ったことで距離ロスや展開の不利を受けるリスクがある。鮫島駿騎手の手腕によるポジション取りがカギを握る。
20260503_KYOTO_03,ワンワールド,14,"[{""label"": ""外枠"", ""type"": ""neutral""}]",18頭立て中、AIによる総合指数は15位（スコア: 20.8）。トップとの指数差が71.2とやや開いており、能力だけでねじ伏せるには厳しい。上位進出には展開の助けや極端な馬場バイアスが必要になるだろう。外枠（7枠）に入ったことで距離ロスや展開の不利を受けるリスクがある。酒井騎手の手腕によるポジション取りがカギを握る。
20260503_KYOTO_03,グッデイ,12,[],18頭立て中、AIによる総合指数は16位（スコア: 20.2）。トップとの指数差が71.8とやや開いており、能力だけでねじ伏せるには厳しい。上位進出には展開の助けや極端な馬場バイアスが必要になるだろう。鞍上は秋山稔騎手が務める。極端な不利のない枠番から、馬の持ち味をどう引き出すか注目したい。
20260503_KYOTO_03,カモメガトンダ,16,"[{""label"": ""外枠"", ""type"": ""neutral""}]",18頭立て中、AIによる総合指数は17位（スコア: 20.2）。トップとの指数差が71.8とやや開いており、能力だけでねじ伏せるには厳しい。上位進出には展開の助けや極端な馬場バイアスが必要になるだろう。外枠（8枠）に入ったことで距離ロスや展開の不利を受けるリスクがある。松若騎手の手腕によるポジション取りがカギを握る。
20260503_KYOTO_03,ノーブルサンライズ,15,"[{""label"": ""外枠"", ""type"": ""neutral""}]",18頭立て中、AIによる総合指数は18位（スコア: 20.0）。トップとの指数差が72.0とやや開いており、能力だけでねじ伏せるには厳しい。上位進出には展開の助けや極端な馬場バイアスが必要になるだろう。外枠（7枠）に入ったことで距離ロスや展開の不利を受けるリスクがある。国分優騎手の手腕によるポジション取りがカギを握る。
20260503_KYOTO_04,ニキータ,12,"[{""label"": ""AI本命◎"", ""type"": ""good""}]",18頭立て中、AIによる総合指数は1位（スコア: 92.0）。本モデルが算出した各種ファクターの中で最も高い評価を獲得しており、今回のレースにおける絶対的な中心候補だ。鞍上はMデムーロ騎手が務める。極端な不利のない枠番から、馬の持ち味をどう引き出すか注目したい。
20260503_KYOTO_04,シルヴァークラウン,7,"[{""label"": ""対抗○"", ""type"": ""good""}]",18頭立て中、AIによる総合指数は2位（スコア: 61.2）。指数トップの馬とはわずか30.8ポイント差に迫っており、展開の綾や枠順の利で十分に逆転可能な圏内にいる。鞍上は国分優騎手が務める。極端な不利のない枠番から、馬の持ち味をどう引き出すか注目したい。
20260503_KYOTO_04,ラガーダブルエイト,14,"[{""label"": ""外枠"", ""type"": ""neutral""}]",18頭立て中、AIによる総合指数は3位（スコア: 57.2）。上位馬と遜色ない能力スコアをマークしており、連軸やフォーメーションの2列目として馬券内に食い込むポテンシャルは極めて高い。外枠（7枠）に入ったことで距離ロスや展開の不利を受けるリスクがある。荻野琢騎手の手腕によるポジション取りがカギを握る。
